match,number,start,end,team,possession,formation_rater1,formation_rater2,formation_rater3,majority,start_seconds,end_seconds,half,predictions_gt,predictions_sf,predictions_tv
Bremen - Köln,191,71:57,72:38,Bremen,in,4132.0,4132.0,352.0,4132,1617,1658,secondHalf,"[('442 (1)', 0.9327467041949045), ('442 (2)', 0.9266635489316344), ('4141', 0.9242762038170691), ('532', 0.9159784727140122), ('424', 0.9106029930556192)]","[('442 (1)', 0.9329299777713159), ('442 (2)', 0.9270308837932005), ('4141', 0.9246201061888265), ('532', 0.9161860009618206), ('424', 0.9109703279171855)]","[('442 (1)', 0.9115603117971169), ('343', 0.8977417203445407), ('532', 0.8925306832395118), ('352', 0.8860957891479329), ('442 (2)', 0.8733943764276642)]"
Bremen - Köln,219,81:15,81:47,Köln,in,532.0,4231.0,4231.0,4231,2175,2207,secondHalf,"[('343', 0.9372702585563221), ('352', 0.9004416992750863), ('334', 0.8931818107255223), ('424', 0.8511572047168112), ('4231 (2)', 0.8423704757052217)]","[('343', 0.9358251553428345), ('352', 0.898054886762622), ('334', 0.890834713651279), ('424', 0.8491887421222631), ('433 (4)', 0.8407108920663917)]","[('343', 0.8525937889570112), ('4141', 0.8495599440849735), ('4231 (2)', 0.8387099164243922), ('334', 0.8353323939245914), ('352', 0.8345390431716665)]"
Bremen - Köln,224,83:04,83:22,Bremen,in,433.0,433.0,4231.0,433,2284,2302,secondHalf,"[('4231 (2)', 0.9373561541461606), ('424', 0.9296997109980318), ('433 (4)', 0.9213206423908366), ('433 (2)', 0.9121915916964767), ('442 (2)', 0.911139719096973)]","[('4231 (2)', 0.9384510732250801), ('424', 0.929409403648455), ('433 (4)', 0.9139632132140161), ('442 (2)', 0.91283655716121), ('451', 0.9116353464285472)]","[('352', 0.8983691314487643), ('4141', 0.893746621634756), ('343', 0.8928435009526279), ('451', 0.8767854198347913), ('442 (2)', 0.8717449617260283)]"
Bremen - Köln,230,86:23,86:51,Köln,in,343.0,343.0,343.0,343,2483,2511,secondHalf,"[('343', 0.9342243490691939), ('352', 0.8879884887510957), ('334', 0.8776958358691981), ('433 (2)', 0.8762157655900795), ('433 (4)', 0.8703894118254121)]","[('343', 0.9342243490691939), ('352', 0.8879884887510957), ('334', 0.8776958358691981), ('433 (2)', 0.8762157655900795), ('433 (4)', 0.8703894118254121)]","[('433 (2)', 0.9033239809220082), ('4231 (2)', 0.8981584039146313), ('433 (5)', 0.8828792298204837), ('433 (4)', 0.8788971826337367), ('433 (1)', 0.8686776281485901)]"
Bremen - Köln,2,00:00:00,00:34:00,Bremen,out,4231.0,4231.0,4231.0,4231,0,34,firstHalf,"[('4231 (1)', 0.9406458139615679), ('541', 0.9095464797226185), ('451', 0.9090216687197392), ('433 (1)', 0.891765810675748), ('4141', 0.8911330194058072)]","[('4231 (1)', 0.9406458139615679), ('541', 0.9095464797226185), ('451', 0.9090216687197392), ('433 (1)', 0.891765810675748), ('4141', 0.8911330194058072)]","[('4231 (1)', 0.9488258922238226), ('451', 0.9275794404615171), ('4141', 0.9080879854996194), ('433 (1)', 0.9076986276642245), ('541', 0.9004755412222069)]"
Bremen - Köln,5,01:36:00,01:59:00,Bremen,out,4231.0,4231.0,4231.0,4231,96,119,firstHalf,"[('451', 0.9538908048507067), ('4231 (2)', 0.9455493247171909), ('433 (3)', 0.9438079837792857), ('4231 (1)', 0.9408774036201107), ('4141', 0.94039200292189)]","[('451', 0.9538908048507067), ('4231 (2)', 0.9455493247171909), ('433 (3)', 0.9438079837792857), ('4231 (1)', 0.9408774036201107), ('4141', 0.94039200292189)]","[('4231 (2)', 0.9560582561487396), ('424', 0.9559199431442374), ('442 (2)', 0.9447763229034799), ('451', 0.9364127824623953), ('433 (2)', 0.9248677084057517)]"
Bremen - Köln,7,04:04:00,04:44:00,Bremen,out,4231.0,4231.0,4231.0,4231,244,284,firstHalf,"[('541', 0.9187552349121931), ('4231 (1)', 0.8539548507531763), ('4141', 0.8324467389341459), ('451', 0.8145509875124503), ('4321', 0.7875257852911891)]","[('541', 0.91912317290443), ('4231 (1)', 0.8550937185290148), ('4141', 0.8333927443921568), ('451', 0.8156504681859091), ('4321', 0.7884710748411694)]","[('541', 0.9238705689596859), ('4231 (1)', 0.8607906747780564), ('4141', 0.8301108336658345), ('451', 0.8270340691431035), ('433 (1)', 0.8029292266281491)]"
Bremen - Köln,21,08:56:00,09:14:00,Köln,out,442.0,442.0,442.0,442,536,554,firstHalf,"[('532', 0.8444345835722631), ('442 (1)', 0.8303758512438977), ('4231 (1)', 0.8103504922820242), ('442 (2)', 0.8077002200888256), ('433 (3)', 0.8009854102253378)]","[('532', 0.8444345835722631), ('442 (1)', 0.8303758512438977), ('4231 (1)', 0.8103504922820242), ('442 (2)', 0.8077002200888256), ('433 (3)', 0.8009854102253378)]","[('532', 0.8509698889432559), ('442 (2)', 0.8334581018312665), ('4231 (1)', 0.8309345667668123), ('442 (1)', 0.8289883468314276), ('4321', 0.8207076366753487)]"
Bremen - Köln,28,10:59:00,11:19:00,Bremen,out,4231.0,4231.0,4231.0,4231,659,679,firstHalf,"[('541', 0.8994245738597487), ('4231 (1)', 0.8440413806609071), ('532', 0.8202285943811347), ('433 (1)', 0.8200138691236603), ('433 (3)', 0.7990448602772333)]","[('541', 0.8994245738597487), ('4231 (1)', 0.8440413806609071), ('532', 0.8202285943811347), ('433 (1)', 0.8200138691236603), ('433 (3)', 0.7990448602772333)]","[('541', 0.8308107475193063), ('532', 0.8299175143252411), ('4231 (1)', 0.810101864437589), ('433 (1)', 0.8079207289371266), ('442 (1)', 0.7865731734174166)]"
Bremen - Köln,31,11:33:00,11:43:00,Bremen,out,442.0,442.0,442.0,442,693,703,firstHalf,"[('442 (2)', 0.9265988413559384), ('4231 (1)', 0.9089922624700658), ('451', 0.9024258317676856), ('424', 0.8875344198629751), ('4141', 0.8762159126589404)]","[('442 (2)', 0.9265988413559384), ('4231 (1)', 0.9089922624700658), ('451', 0.9024258317676856), ('424', 0.8875344198629751), ('4141', 0.8762159126589404)]","[('442 (2)', 0.9603482440866762), ('451', 0.9282029891715313), ('4231 (1)', 0.9262882087782109), ('424', 0.9259181851431887), ('352', 0.9071479155547313)]"
Bremen - Köln,33,12:44:00,13:01:00,Bremen,out,442.0,442.0,442.0,442,764,781,firstHalf,"[('442 (2)', 0.9415364625496152), ('4231 (1)', 0.8944496908521421), ('424', 0.8940331576271268), ('451', 0.8915852315287996), ('4141', 0.8911060540138087)]","[('442 (2)', 0.9415364625496152), ('4231 (1)', 0.8944496908521421), ('424', 0.8940331576271268), ('451', 0.8915852315287996), ('4141', 0.8911060540138087)]","[('442 (2)', 0.9249832706433292), ('451', 0.8912829357053594), ('4231 (1)', 0.8899787679396604), ('4141', 0.8768621828324524), ('424', 0.8756992966234878)]"
Bremen - Köln,44,16:57:00,17:20:00,Köln,out,41212.0,433.0,433.0,433,1017,1040,firstHalf,"[('433 (5)', 0.946805071013735), ('433 (3)', 0.9271420100656451), ('433 (2)', 0.9229137759053713), ('433 (4)', 0.9214075709420629), ('343', 0.9162949182817176)]","[('433 (5)', 0.946805071013735), ('433 (3)', 0.9271420100656451), ('433 (2)', 0.9229137759053713), ('433 (4)', 0.9214075709420629), ('343', 0.9162949182817176)]","[('433 (5)', 0.8922450580255388), ('433 (2)', 0.8777821364168116), ('343', 0.8723816343719989), ('433 (3)', 0.8716761970861144), ('433 (4)', 0.8688299624992633)]"
Bremen - Köln,45,17:20:00,17:38:00,Bremen,out,4231.0,4231.0,442.0,4231,1040,1058,firstHalf,"[('4231 (1)', 0.9328177690303295), ('4141', 0.93138915329907), ('451', 0.9194110383594492), ('541', 0.9143605540463097), ('433 (3)', 0.9028041841105341)]","[('4231 (1)', 0.9328177690303295), ('4141', 0.93138915329907), ('451', 0.9194110383594492), ('541', 0.9143605540463097), ('433 (3)', 0.9028041841105341)]","[('4231 (1)', 0.9234730296660536), ('4141', 0.9164957872558215), ('451', 0.9078342200166575), ('433 (3)', 0.8999296663651917), ('541', 0.8947389146634722)]"
Bremen - Köln,48,19:31:00,19:53:00,Bremen,out,442.0,442.0,442.0,442,1171,1193,firstHalf,"[('442 (2)', 0.938598344100823), ('4231 (1)', 0.9228756052838188), ('451', 0.9082671667266236), ('4141', 0.9041049659237157), ('541', 0.8884778329604567)]","[('442 (2)', 0.942331984015204), ('4231 (1)', 0.9284627010365499), ('451', 0.9144266254067128), ('4141', 0.91063757993413), ('541', 0.89267598901497)]","[('442 (2)', 0.8947349826292128), ('532', 0.8890190871883126), ('4231 (1)', 0.8777158991614413), ('442 (1)', 0.8746502624150243), ('451', 0.8675388101769346)]"
Bremen - Köln,52,22:26,22:38,Bremen,out,442.0,442.0,442.0,442,1346,1358,firstHalf,"[('532', 0.8906232493320636), ('442 (2)', 0.8888733831421292), ('352', 0.87074942032659), ('4231 (1)', 0.8609456010071768), ('451', 0.8545677683422115)]","[('532', 0.8906232493320636), ('442 (2)', 0.8888733831421292), ('352', 0.87074942032659), ('4231 (1)', 0.8609456010071768), ('451', 0.8545677683422115)]","[('442 (2)', 0.9103073505897389), ('352', 0.9076712332794669), ('334', 0.8829456724101553), ('532', 0.8705994749194768), ('451', 0.8661709168594989)]"
Bremen - Köln,57,23:30,23:43,Bremen,out,442.0,442.0,442.0,442,1410,1423,firstHalf,"[('442 (2)', 0.9045928307809088), ('424', 0.8703978615202713), ('4231 (1)', 0.8662817638345253), ('532', 0.865306337206456), ('352', 0.8651875401519107)]","[('442 (2)', 0.9045928307809088), ('424', 0.8703978615202713), ('4231 (1)', 0.8662817638345253), ('532', 0.865306337206456), ('352', 0.8651875401519107)]","[('442 (2)', 0.8957131063072327), ('532', 0.8632574728729042), ('424', 0.8623641424262851), ('352', 0.8623104107665551), ('4231 (1)', 0.8573020841135379)]"
Bremen - Köln,67,26:04,26:22,Bremen,out,4141.0,4141.0,442.0,4141,1564,1582,firstHalf,"[('442 (2)', 0.9213145909015011), ('451', 0.9127251902647839), ('424', 0.9103782535214845), ('4141', 0.9054802871431479), ('433 (3)', 0.8972913808941431)]","[('442 (2)', 0.9213145909015011), ('451', 0.9127251902647839), ('424', 0.9103782535214845), ('4141', 0.9054802871431479), ('433 (3)', 0.8972913808941431)]","[('4231 (1)', 0.9159573331541123), ('442 (2)', 0.9130632810907418), ('4141', 0.9065426957700786), ('433 (1)', 0.9039060877884859), ('433 (3)', 0.9009267616891687)]"
Bremen - Köln,80,28:42,28:58,Köln,out,433.0,433.0,442.0,433,1722,1738,firstHalf,"[('433 (1)', 0.8655422182619863), ('433 (3)', 0.8585087034687746), ('442 (1)', 0.8580708858172958), ('532', 0.8463412830875082), ('4231 (1)', 0.8444350361937973)]","[('433 (1)', 0.8655422182619863), ('433 (3)', 0.8585087034687746), ('442 (1)', 0.8580708858172958), ('532', 0.8463412830875082), ('4231 (1)', 0.8444350361937973)]","[('433 (1)', 0.9126982397616702), ('433 (3)', 0.9048013309128482), ('433 (2)', 0.8798751628872129), ('4231 (1)', 0.8633475363616072), ('433 (5)', 0.8612353773507114)]"
Bremen - Köln,83,29:26,29:37,Bremen,out,4231.0,4222.0,4231.0,4231,1766,1777,firstHalf,"[('433 (3)', 0.9272530732947885), ('433 (1)', 0.9242742194485751), ('4231 (1)', 0.92244691617323), ('4141', 0.8988332139332812), ('451', 0.884529616315127)]","[('433 (3)', 0.9272530732947885), ('433 (1)', 0.9242742194485751), ('4231 (1)', 0.92244691617323), ('4141', 0.8988332139332812), ('451', 0.884529616315127)]","[('4231 (1)', 0.7708705794715752), ('433 (3)', 0.7579691764673857), ('433 (1)', 0.7526926110579162), ('4141', 0.7451834185168774), ('451', 0.739399308932028)]"
Bremen - Köln,86,30:07,30:36,Bremen,out,4231.0,442.0,442.0,442,1807,1836,firstHalf,"[('4231 (1)', 0.9411329239449301), ('451', 0.939678949275829), ('4141', 0.9379276972856623), ('442 (2)', 0.9349197563746094), ('541', 0.9083134581411278)]","[('4231 (1)', 0.9411329239449301), ('451', 0.939678949275829), ('4141', 0.9379276972856623), ('442 (2)', 0.9349197563746094), ('541', 0.9083134581411278)]","[('4141', 0.9027226687045837), ('442 (2)', 0.8964088309082403), ('451', 0.8865360159283397), ('4231 (1)', 0.8816414469906149), ('424', 0.8811884745611822)]"
Bremen - Köln,88,30:45,31:03,Bremen,out,4231.0,4321.0,4321.0,4321,1845,1863,firstHalf,"[('541', 0.9286142873598981), ('4231 (1)', 0.9125843868977648), ('532', 0.8764411714571554), ('451', 0.8763571767671413), ('442 (2)', 0.8578886696317112)]","[('541', 0.9286142873598981), ('4231 (1)', 0.9125843868977648), ('532', 0.8764411714571554), ('451', 0.8763571767671413), ('442 (2)', 0.8578886696317112)]","[('4231 (1)', 0.9514247102376878), ('541', 0.9400409685768679), ('451', 0.9294745987551924), ('442 (2)', 0.904291402104549), ('4141', 0.8957846802445256)]"
Bremen - Köln,90,31:42,32:13,Köln,out,4132.0,4231.0,4231.0,4231,1902,1933,firstHalf,"[('4141', 0.8568773458120252), ('532', 0.8543009489641631), ('433 (3)', 0.8460417292983909), ('442 (2)', 0.8429492791458959), ('4231 (1)', 0.8397442966026132)]","[('4141', 0.8568773458120252), ('532', 0.8543009489641631), ('433 (3)', 0.8460417292983909), ('442 (2)', 0.8429492791458959), ('4231 (1)', 0.8397442966026132)]","[('4141', 0.9323049295308257), ('4231 (1)', 0.9246291849803832), ('451', 0.9212565916247599), ('541', 0.9109815038648857), ('433 (3)', 0.8950862995118218)]"
Bremen - Köln,100,35:14,35:26,Bremen,out,442.0,4132.0,442.0,442,2114,2126,firstHalf,"[('442 (2)', 0.8729731700816109), ('442 (1)', 0.861940423931262), ('532', 0.8576588602634756), ('352', 0.8364754911617429), ('424', 0.8320416073277286)]","[('442 (2)', 0.8729731700816109), ('442 (1)', 0.861940423931262), ('532', 0.8576588602634756), ('352', 0.8364754911617429), ('424', 0.8320416073277286)]","[('541', 0.8450348889085229), ('532', 0.8181071077108368), ('4231 (1)', 0.7832368783897807), ('4321', 0.7629886525660734), ('442 (1)', 0.762912505553451)]"
Bremen - Köln,106,36:57,37:23,Bremen,out,442.0,442.0,442.0,442,2217,2243,firstHalf,"[('4141', 0.9392398330636125), ('451', 0.9262523953084643), ('4231 (1)', 0.9232937922835152), ('442 (2)', 0.9207322367666386), ('433 (3)', 0.9101063655630011)]","[('4141', 0.9392398330636125), ('451', 0.9262523953084643), ('4231 (1)', 0.9232937922835152), ('442 (2)', 0.9207322367666386), ('433 (3)', 0.9101063655630011)]","[('4141', 0.9241680349224959), ('451', 0.9058461048669109), ('4231 (1)', 0.9043920426614667), ('442 (2)', 0.9004737344175958), ('352', 0.8870230753783125)]"
Bremen - Köln,109,39:03,39:21,Bremen,out,442.0,442.0,442.0,442,2343,2361,firstHalf,"[('4231 (1)', 0.9426397205943904), ('442 (2)', 0.9299568297365384), ('451', 0.928930374282879), ('4141', 0.9151161815921937), ('4231 (2)', 0.8918544934176279)]","[('4231 (1)', 0.9426397205943904), ('442 (2)', 0.9299568297365384), ('451', 0.928930374282879), ('4141', 0.9151161815921937), ('4231 (2)', 0.8918544934176279)]","[('532', 0.9003248332549567), ('4231 (1)', 0.8827396628459339), ('451', 0.8736847417613178), ('442 (1)', 0.8678366114342679), ('4321', 0.8635468686890042)]"
Bremen - Köln,128,45:07,45:21,Bremen,out,4231.0,4411.0,4231.0,4231,7,21,secondHalf,"[('4231 (1)', 0.919610641052115), ('451', 0.9077084635553857), ('442 (2)', 0.8878249987712661), ('4231 (2)', 0.8867815775981245), ('4141', 0.8848557278061069)]","[('4231 (1)', 0.919610641052115), ('451', 0.9077084635553857), ('442 (2)', 0.8878249987712661), ('4231 (2)', 0.8867815775981245), ('4141', 0.8848557278061069)]","[('451', 0.8870101939700076), ('4231 (1)', 0.8812304747723344), ('442 (2)', 0.8744891797406273), ('352', 0.8717431655821388), ('4231 (2)', 0.8708043246206494)]"
Bremen - Köln,131,46:04,46:20,Köln,out,4231.0,523.0,4231.0,4231,64,80,secondHalf,"[('4141', 0.9083612011525772), ('4231 (1)', 0.906000561245548), ('442 (2)', 0.9032652743747077), ('532', 0.8881440924632162), ('433 (1)', 0.8876571044710029)]","[('442 (2)', 0.9095397924146739), ('4141', 0.9085819631919916), ('424', 0.901883582562104), ('4231 (1)', 0.9009840827477501), ('433 (3)', 0.8907730357240964)]","[('4231 (2)', 0.866386255375841), ('433 (4)', 0.8601276749720439), ('424', 0.8583252602408189), ('4141', 0.8483469481424369), ('433 (2)', 0.8427720558930644)]"
Bremen - Köln,137,48:00,48:22,Bremen,out,442.0,442.0,442.0,442,180,202,secondHalf,"[('442 (2)', 0.9832068320361473), ('424', 0.9616152468680389), ('451', 0.9517526249273008), ('4141', 0.9472393625156185), ('4231 (2)', 0.9444266319456238)]","[('442 (2)', 0.9832068320361473), ('424', 0.9616152468680389), ('451', 0.9517526249273008), ('4141', 0.9472393625156185), ('4231 (2)', 0.9444266319456238)]","[('442 (2)', 0.9390305143840668), ('424', 0.9350806630735065), ('4231 (2)', 0.9229607773958055), ('451', 0.9133568431020039), ('4141', 0.9107521684234182)]"
Bremen - Köln,144,49:46,50:24,Bremen,out,4231.0,442.0,442.0,442,286,324,secondHalf,"[('442 (2)', 0.9328198432447926), ('4231 (1)', 0.9270284375406666), ('451', 0.9228284322364139), ('532', 0.9193406912600366), ('541', 0.9071669655188581)]","[('442 (2)', 0.9328198432447926), ('4231 (1)', 0.9270284375406666), ('451', 0.9228284322364139), ('532', 0.9193406912600366), ('541', 0.9071669655188581)]","[('442 (2)', 0.9327180574464543), ('451', 0.9122161295754498), ('4231 (1)', 0.9060186500760898), ('532', 0.8964643641817401), ('541', 0.8880411965100826)]"
Bremen - Köln,155,53:24,53:52,Bremen,out,442.0,442.0,442.0,442,504,532,secondHalf,"[('442 (2)', 0.9606508524085573), ('424', 0.9344280197208683), ('433 (1)', 0.915068052939567), ('433 (3)', 0.9136769112267373), ('451', 0.9089220040818174)]","[('442 (2)', 0.9606508524085573), ('424', 0.9344280197208683), ('433 (1)', 0.915068052939567), ('433 (3)', 0.9136769112267373), ('451', 0.9089220040818174)]","[('442 (2)', 0.9425950363040523), ('424', 0.9187086248220515), ('433 (1)', 0.903906001428939), ('433 (3)', 0.9014064799899607), ('343', 0.897284144160564)]"
Bremen - Köln,158,54:49,55:13,Bremen,out,442.0,442.0,442.0,442,589,613,secondHalf,"[('343', 0.8909499687681995), ('433 (5)', 0.8890424282082788), ('433 (3)', 0.8874107605455586), ('433 (1)', 0.8842352368685448), ('433 (2)', 0.8808644138104434)]","[('343', 0.8909499687681995), ('433 (5)', 0.8890424282082788), ('433 (3)', 0.8874107605455586), ('433 (1)', 0.8842352368685448), ('433 (2)', 0.8808644138104434)]","[('4231 (2)', 0.8959269664456835), ('424', 0.8924140189846381), ('442 (2)', 0.8893890997450802), ('451', 0.8869469743010454), ('4231 (1)', 0.8852659848802156)]"
Bremen - Köln,162,59:05,59:24,Bremen,out,4231.0,541.0,4231.0,4231,845,864,secondHalf,"[('541', 0.8816523671303705), ('4231 (1)', 0.8587946436456426), ('4141', 0.8173463278036281), ('451', 0.813955426493481), ('433 (1)', 0.8054662429486746)]","[('4231 (1)', 0.8810503219292969), ('442 (2)', 0.872262190576413), ('541', 0.8695955185876789), ('4141', 0.8647119677657324), ('451', 0.8606981461866428)]","[('4231 (1)', 0.898975026615045), ('541', 0.8903593922440458), ('442 (2)', 0.8668815717920548), ('451', 0.8608340558305979), ('4141', 0.8514456627263824)]"
Bremen - Köln,167,60:26,60:47,Köln,out,451.0,451.0,442.0,451,926,947,secondHalf,"[('433 (4)', 0.7808067633674345), ('334', 0.7725578448664734), ('433 (2)', 0.7690668072845237), ('4231 (2)', 0.7664502494138822), ('352', 0.7568829770718342)]","[('433 (4)', 0.7808067633674345), ('334', 0.7725578448664734), ('433 (2)', 0.7690668072845237), ('4231 (2)', 0.7664502494138822), ('352', 0.7568829770718342)]","[('433 (1)', 0.7597372018365505), ('433 (3)', 0.7566954457211615), ('451', 0.7540823475490869), ('4231 (1)', 0.7472963241806228), ('4231 (2)', 0.7371737841727205)]"
Bremen - Köln,169,61:24,61:57,Bremen,out,442.0,442.0,442.0,442,984,1017,secondHalf,"[('4231 (1)', 0.9093684152474575), ('541', 0.8985636655479617), ('442 (2)', 0.888291471062209), ('532', 0.8824059901705221), ('451', 0.879763740264145)]","[('4231 (1)', 0.9093684152474575), ('541', 0.8985636655479617), ('442 (2)', 0.888291471062209), ('532', 0.8824059901705221), ('451', 0.879763740264145)]","[('4231 (1)', 0.9174447034653794), ('442 (2)', 0.8976346737160691), ('451', 0.8971439974199648), ('541', 0.8809224843285218), ('4141', 0.8731421008569312)]"
Bremen - Köln,171,62:29,63:07,Bremen,out,442.0,442.0,442.0,442,1049,1087,secondHalf,"[('442 (2)', 0.9615734586415472), ('424', 0.9322528665609859), ('451', 0.930593990717592), ('4231 (1)', 0.9290925863165913), ('343', 0.9259151575233693)]","[('442 (2)', 0.9615734586415472), ('424', 0.9322528665609859), ('451', 0.930593990717592), ('4231 (1)', 0.9290925863165913), ('343', 0.9259151575233693)]","[('442 (2)', 0.9113341530004143), ('424', 0.8931135562472524), ('4231 (2)', 0.8768267325782355), ('451', 0.8719508617935673), ('352', 0.8710482864023488)]"
Bremen - Köln,173,64:21,64:42,Bremen,out,442.0,442.0,442.0,442,1161,1182,secondHalf,"[('442 (2)', 0.94360384070123), ('424', 0.9074976209063433), ('4231 (1)', 0.9028747809523672), ('532', 0.9016747015022377), ('4141', 0.8986998596462249)]","[('442 (2)', 0.94360384070123), ('424', 0.9074976209063433), ('4231 (1)', 0.9028747809523672), ('532', 0.9016747015022377), ('4141', 0.8986998596462249)]","[('442 (2)', 0.9241464654533303), ('352', 0.9103413517688951), ('334', 0.9013209975215024), ('424', 0.8889746311279342), ('442 (1)', 0.8873748143351997)]"
Bremen - Köln,175,65:05,65:17,Bremen,out,442.0,442.0,442.0,442,1205,1217,secondHalf,"[('343', 0.9160227265198723), ('442 (2)', 0.9051716191312377), ('352', 0.8960564545892203), ('424', 0.8898750197712573), ('4231 (1)', 0.8890797211370716)]","[('343', 0.9160227265198723), ('442 (2)', 0.9051716191312377), ('352', 0.8960564545892203), ('424', 0.8898750197712573), ('4231 (1)', 0.8890797211370716)]","[('343', 0.8361225961407898), ('442 (2)', 0.8333220176752651), ('4231 (1)', 0.8304538334670399), ('442 (1)', 0.8254352450795699), ('433 (3)', 0.8213391154043864)]"
Bremen - Köln,182,67:56,68:18,Bremen,out,442.0,442.0,442.0,442,1376,1398,secondHalf,"[('442 (2)', 0.9569987140422006), ('532', 0.9307335079663546), ('4231 (1)', 0.9205126293742221), ('4141', 0.9173645699709732), ('451', 0.9162409410649294)]","[('442 (2)', 0.9569987140422006), ('532', 0.9307335079663546), ('4231 (1)', 0.9205126293742221), ('4141', 0.9173645699709732), ('451', 0.9162409410649294)]","[('442 (2)', 0.9561579712678815), ('4141', 0.9258608558048657), ('442 (1)', 0.9163398208281295), ('424', 0.9156826322977853), ('4231 (1)', 0.9144809779189775)]"
Bremen - Köln,191,71:57,72:38,Bremen,out,442.0,442.0,442.0,442,1617,1658,secondHalf,"[('442 (2)', 0.9885208305398143), ('424', 0.9678253181981352), ('4231 (2)', 0.9392657855707823), ('451', 0.9383048190979774), ('4231 (1)', 0.934842339481278)]","[('442 (2)', 0.9885208305398143), ('424', 0.9678253181981352), ('4231 (2)', 0.9392657855707823), ('451', 0.9383048190979774), ('4231 (1)', 0.934842339481278)]","[('352', 0.9010411619338624), ('334', 0.8897136776764532), ('433 (3)', 0.8717223424841887), ('433 (1)', 0.8679423497711022), ('433 (2)', 0.8587010824439999)]"
Bremen - Köln,224,83:04,83:22,Bremen,out,442.0,442.0,442.0,442,2284,2302,secondHalf,"[('532', 0.8824537416145654), ('541', 0.8342324065770115), ('442 (1)', 0.8089957515821804), ('4231 (1)', 0.7829451630351667), ('433 (1)', 0.7695291074555903)]","[('532', 0.9163618086574487), ('442 (1)', 0.8555790625593934), ('541', 0.8358935102380671), ('433 (3)', 0.811145504982162), ('4231 (1)', 0.8058511490028337)]","[('532', 0.9031151926495806), ('541', 0.8948933234040013), ('442 (1)', 0.8658034780795989), ('4231 (1)', 0.8543260546641955), ('433 (3)', 0.8481893938727982)]"
Leverkusen - Köln,2,00:00:00,00:16:00,Leverkusen,in,4231.0,4231.0,4231.0,4231,0,16,firstHalf,"[('433 (2)', 0.8912891730311674), ('433 (4)', 0.8820500285004343), ('4231 (2)', 0.8793994471563935), ('433 (5)', 0.8775629089597695), ('424', 0.8729881058031619)]","[('433 (2)', 0.8912891730311674), ('433 (4)', 0.8820500285004343), ('4231 (2)', 0.8793994471563935), ('433 (5)', 0.8775629089597695), ('424', 0.8729881058031619)]","[('433 (2)', 0.9020479078973427), ('4231 (2)', 0.8926030793043513), ('433 (4)', 0.8899177931421391), ('424', 0.886190800308027), ('433 (5)', 0.8858256955631082)]"
Leverkusen - Köln,4,00:25:00,01:29:00,Leverkusen,in,442.0,442.0,4231.0,442,25,89,firstHalf,"[('442 (2)', 0.8768715957574811), ('451', 0.871884970742608), ('4321', 0.8666386579858243), ('4141', 0.862545199133965), ('433 (5)', 0.8594831462223106)]","[('442 (2)', 0.8766983626672242), ('451', 0.8715572424944048), ('4321', 0.8662360153823718), ('4141', 0.8629464813850395), ('433 (5)', 0.8586911436573481)]","[('343', 0.8456846231469644), ('4231 (2)', 0.8258213808016039), ('352', 0.8238605600944047), ('433 (5)', 0.82274073796648), ('424', 0.8154134435071372)]"
Leverkusen - Köln,11,04:58:00,05:37:00,Leverkusen,in,4231.0,442.0,4231.0,4231,298,337,firstHalf,"[('4231 (2)', 0.8969598288916723), ('433 (5)', 0.8963416296551002), ('424', 0.8920702366398982), ('343', 0.8910702525416025), ('442 (1)', 0.8761725365176077)]","[('4231 (2)', 0.8969598288916723), ('433 (5)', 0.8963416296551002), ('424', 0.8920702366398982), ('343', 0.8910702525416025), ('442 (1)', 0.8761725365176077)]","[('343', 0.8210213479258914), ('352', 0.7947219241395751), ('334', 0.7801731102479054), ('4231 (2)', 0.7770182086460113), ('424', 0.7747588263736953)]"
Leverkusen - Köln,16,06:50:00,07:06:00,Leverkusen,in,442.0,4231.0,4231.0,4231,410,426,firstHalf,"[('424', 0.8847491628614774), ('343', 0.866677825099589), ('4231 (2)', 0.8653858715153684), ('334', 0.8579657929263291), ('442 (2)', 0.8543025189834405)]","[('424', 0.8935246766070895), ('343', 0.8785403153497896), ('4231 (2)', 0.875950500135029), ('442 (2)', 0.8680347960611612), ('334', 0.8612023913813946)]","[('343', 0.7652030961154774), ('424', 0.7600606935425386), ('4231 (2)', 0.7388209263713204), ('352', 0.7327874089605566), ('433 (2)', 0.7292507464426451)]"
Leverkusen - Köln,25,09:28:00,10:08:00,Leverkusen,in,4231.0,4231.0,4231.0,4231,568,608,firstHalf,"[('4231 (2)', 0.8502869066001724), ('424', 0.8402111365315919), ('343', 0.8395913970660629), ('433 (5)', 0.8285353936405532), ('433 (2)', 0.8261265830579068)]","[('4231 (2)', 0.8502869066001724), ('424', 0.8402111365315919), ('343', 0.8395913970660629), ('433 (5)', 0.8285353936405532), ('433 (2)', 0.8261265830579068)]","[('4231 (2)', 0.7903039769308855), ('343', 0.7899920952653451), ('334', 0.785872233030909), ('352', 0.7853766103228844), ('424', 0.782823112617065)]"
